pnt_id,simplexK,residue,residue_pos,coefsum,coefsum_pos,coef_sparsity,coef_sparsity_pos,maxdist,mindist,n_active,n_active_pos
1028,32,7.192021972193629,7.738203799021271,1.0227753659437664,1.0227232398837018,14,20,14.317426681518555,11.686704635620117,18,12
1028,64,5.970616145156949,7.6238302056797504,1.005167956367786,1.0310076156197179,29,50,14.970712661743164,11.686704635620117,35,14
1028,128,3.7050672743395245,7.371789804030534,0.9996314729339604,1.041317618009586,63,112,15.827038764953613,11.686704635620117,65,16
1029,1,7.918145742428828,7.918145742428829,0.9731107085782091,0.9731107085782099,0,0,7.958424091339111,7.958424091339111,1,1
1029,2,6.119898203086582,6.119898203086582,1.000853837484652,1.0008538374846525,0,0,8.03646469116211,7.958424091339111,2,2
1029,3,5.841668045835527,5.841668045835527,1.0079059451063184,1.0079059451063181,0,0,9.39730453491211,7.958424091339111,3,3
1029,4,5.831662608993469,5.8316626089934696,1.0083174546391631,1.0083174546391624,0,0,9.428901672363281,7.958424091339111,4,4
1029,8,5.0494219503715,5.155985949259032,1.0223406342459906,1.0208830227692611,2,2,9.709453582763672,7.958424091339111,6,6
1029,16,4.514865429115633,5.0538533476742415,1.0248096275566894,1.0241616896434285,5,5,10.177366256713867,7.958424091339111,11,11
1029,32,4.155277202507685,4.896033471317787,1.0269947722810402,1.0285741380172198,10,17,10.685582160949707,7.958424091339111,22,15
1029,64,3.2835249567771334,4.83578593260903,1.0133505661887243,1.0314856809633626,27,48,11.297776222229004,7.958424091339111,37,16
1029,128,1.8733317506773435,4.798045698421889,1.0057404764593616,1.0320188090100946,62,110,11.98119068145752,7.958424091339111,66,18
1030,1,2.9682767781009742,2.9682767781009756,0.9946197831900289,0.9946197831900301,0,0,2.9729795455932617,2.9729795455932617,1,1
1030,2,2.601925509501062,2.6019255095010623,0.9978411653258348,0.9978411653258352,0,0,3.115018129348755,2.9729795455932617,2,2
1030,3,2.1691426589239082,2.1691426589239082,1.001294701310655,1.0012947013106548,0,0,3.1261825561523438,2.9729795455932617,3,3
1030,4,2.1489098614840634,2.148909861484064,1.0011087380658377,1.0011087380658383,0,0,3.1419777870178223,2.9729795455932617,4,4
1030,8,1.8978389152865867,1.8981771188455145,1.0031406364137831,1.0031095349077297,1,1,3.414264678955078,2.9729795455932617,7,7
1030,16,1.6820565108017735,1.8247906954146507,1.0027906299997933,1.0034994436101874,5,5,3.633283853530884,2.9729795455932617,11,11
1030,32,1.111856740398984,1.5860888867895946,1.0027917324938085,1.0044053047576254,16,20,3.882192611694336,2.9729795455932617,16,12
1030,64,0.35715670956592926,1.4727508282309392,0.9999091428954985,1.005234475065606,30,52,4.251195430755615,2.9729795455932617,34,12
1030,128,0.026621117833294926,1.458563128193495,1.0000052676015376,1.0057873957590306,62,110,4.793363571166992,2.9729795455932617,66,18
1031,1,9.265024445426379,9.26502444542638,0.9574466060245646,0.9574466060245663,0,0,9.35405158996582,9.35405158996582,1,1
1031,2,7.0369989535498725,7.0369989535498725,1.0026060636196386,1.0026060636196392,0,0,9.771865844726562,9.35405158996582,2,2
1031,3,6.753495379949696,6.7534953799496975,1.0080861527532976,1.0080861527532976,0,0,10.118133544921875,9.35405158996582,3,3
1031,4,6.061266584329268,6.0612665843292675,1.018882194468786,1.0188821944687871,0,0,10.121973037719727,9.35405158996582,4,4
1031,8,6.0181218669607714,6.020337944808304,1.0217165946330968,1.0217079198236243,1,1,10.863340377807617,9.35405158996582,7,7
1031,16,5.121112582186173,5.207533741107641,1.0370641542206653,1.0372511720719804,4,7,11.61496639251709,9.35405158996582,12,9
1031,32,4.879810525359906,5.20501667869765,1.0318418413468162,1.0378192970869224,14,21,12.506593704223633,9.35405158996582,18,11
1031,64,3.717302323126227,5.1668808633528664,1.0163248221064263,1.041491690919101,27,49,13.529855728149414,9.35405158996582,37,15
1031,128,2.020771569774718,5.15603503211,1.00056027702033,1.0437466034706515,60,111,14.530807495117188,9.35405158996582,68,17
1032,1,11.812985604537909,11.81298560453792,0.9202389730891053,0.9202389730891078,0,0,12.052213668823242,12.052213668823242,1,1
1032,2,10.367863216199844,10.367863216199845,0.968606357558452,0.968606357558454,0,0,13.095330238342285,12.052213668823242,2,2
1032,3,10.233315653360457,10.233315653360458,0.9727727163644985,0.9727727163645,0,0,13.289895057678223,12.052213668823242,3,3
1032,4,9.807764329884245,9.814979284802588,0.982544843109096,0.9825634103031557,1,1,13.304316520690918,12.052213668823242,3,3
1032,8,8.731188612917235,9.045167048365741,1.008818235585379,1.0035504825952377,2,3,13.685205459594727,12.052213668823242,6,5
1032,16,7.919785064575146,8.542511077604793,1.0262451004863524,1.0158960851739907,6,7,14.217616081237793,12.052213668823242,10,9
1032,32,7.043752591897472,8.278512242732313,1.0415021595072718,1.0296869815024854,12,19,14.729909896850586,12.052213668823242,20,13
1032,64,5.604202121617849,8.122981556224993,1.0260355605759033,1.0361619724650935,32,48,15.160721778869629,12.052213668823242,32,16
1032,128,3.9883754023379496,7.952277405006513,1.0129963152760597,1.0426047786647268,62,113,15.64815616607666,12.052213668823242,66,15
1033,1,11.835709939172752,11.835709939172725,0.9259291711139718,0.9259291711139729,0,0,12.042038917541504,12.042038917541504,1,1
1033,2,9.69180475355407,9.691804753554068,0.9850473632001451,0.9850473632001446,0,0,12.233821868896484,12.042038917541504,2,2
1033,3,9.055725252361059,9.055725252361059,0.9954592468252009,0.9954592468251988,0,0,12.258703231811523,12.042038917541504,3,3
1033,4,9.040740512710547,9.040740512710546,0.9953326041699989,0.9953326041699972,0,0,12.390644073486328,12.042038917541504,4,4
1033,8,7.7806892029744095,7.892645189572677,1.0239760509901774,1.0210640596414178,1,1,12.463265419006348,12.042038917541504,7,7
1033,16,7.125151557101658,7.437702763407369,1.0362141523851038,1.0326860200459373,3,9,12.931509971618652,12.042038917541504,13,7
